GW1,GW2,GW3,Setor
-75,-89,-65,c2_s4
-76,-89,-65,c2_s4
-75,-88,-65,c2_s4
-76,-90,-65,c2_s4
-76,-89,-65,c2_s4
-76,-90,-65,c2_s4
-76,-91,-65,c2_s4
-75,-90,-65,c2_s4
-76,-89,-65,c2_s4
-76,-90,-65,c2_s4
-76,-91,-65,c2_s4
-76,-90,-66,c2_s4
-75,-91,-65,c2_s4
-76,-91,-65,c2_s4
-76,-90,-65,c2_s4
-75,-89,-66,c2_s4
-76,-90,-65,c2_s4
-76,-90,-66,c2_s4
-75,-90,-66,c2_s4
-75,-88,-65,c2_s4
-75,-89,-65,c2_s4
-76,-89,-65,c2_s4
-76,-89,-65,c2_s4
-76,-90,-66,c2_s4
-75,-89,-66,c2_s4
-77,-90,-66,c2_s4
-75,-90,-66,c2_s4
-76,-89,-65,c2_s4
-75,-91,-65,c2_s4
-75,-88,-65,c2_s4
-76,-88,-65,c2_s4
-76,-88,-66,c2_s4
-76,-90,-66,c2_s4
-76,-88,-65,c2_s4
-76,-89,-66,c2_s4
-75,-89,-65,c2_s4
-75,-89,-66,c2_s4
-75,-90,-65,c2_s4
-76,-88,-65,c2_s4
-75,-90,-65,c2_s4
-75,-90,-66,c2_s4
-76,-88,-65,c2_s4
-76,-90,-66,c2_s4
-75,-90,-65,c2_s4
-76,-91,-66,c2_s4
-76,-89,-65,c2_s4
-76,-89,-65,c2_s4
-76,-88,-65,c2_s4
-76,-88,-65,c2_s4
-76,-88,-65,c2_s4
-76,-90,-65,c2_s4
-76,-89,-65,c2_s4
-76,-88,-66,c2_s4
-76,-88,-65,c2_s4
-75,-90,-65,c2_s4
-75,-88,-66,c2_s4
-76,-91,-66,c2_s4
-76,-88,-65,c2_s4
-76,-89,-65,c2_s4
-76,-89,-65,c2_s4
-76,-88,-65,c2_s4
-75,-88,-66,c2_s4
-76,-90,-66,c2_s4
-76,-89,-65,c2_s4
-84,-80,-67,c2_s4
-84,-80,-67,c2_s4
-84,-81,-67,c2_s4
-85,-79,-67,c2_s4
-84,-80,-67,c2_s4
-84,-80,-67,c2_s4
-83,-80,-67,c2_s4
-84,-80,-67,c2_s4
-84,-80,-67,c2_s4
-85,-79,-67,c2_s4
-86,-80,-67,c2_s4
-83,-80,-67,c2_s4
-83,-80,-67,c2_s4
-85,-80,-67,c2_s4
-84,-81,-67,c2_s4
-84,-80,-67,c2_s4
-84,-80,-67,c2_s4
-84,-79,-67,c2_s4
-84,-80,-67,c2_s4
-83,-79,-67,c2_s4
-83,-79,-67,c2_s4
-86,-80,-67,c2_s4
-84,-80,-67,c2_s4
-84,-81,-67,c2_s4
-84,-79,-67,c2_s4
-83,-80,-67,c2_s4
-84,-81,-67,c2_s4
-83,-80,-67,c2_s4
-84,-79,-67,c2_s4
-85,-80,-67,c2_s4
-84,-80,-67,c2_s4
-85,-80,-67,c2_s4
-84,-80,-67,c2_s4
-85,-80,-67,c2_s4
-83,-80,-67,c2_s4
-83,-81,-67,c2_s4
-84,-79,-67,c2_s4
-83,-80,-67,c2_s4
-84,-80,-67,c2_s4
-84,-80,-67,c2_s4
-84,-80,-67,c2_s4
-84,-80,-67,c2_s4
-85,-80,-67,c2_s4
-84,-81,-67,c2_s4
-84,-80,-67,c2_s4
-85,-80,-67,c2_s4
-85,-80,-67,c2_s4
-84,-80,-67,c2_s4
-85,-80,-67,c2_s4
-84,-80,-67,c2_s4
-85,-80,-67,c2_s4
-84,-80,-67,c2_s4
-84,-80,-67,c2_s4
-85,-80,-67,c2_s4
-84,-80,-67,c2_s4
-84,-80,-67,c2_s4
-86,-79,-67,c2_s4
-85,-80,-67,c2_s4
-85,-79,-67,c2_s4
-85,-79,-67,c2_s4
-84,-80,-67,c2_s4
-83,-79,-67,c2_s4
-84,-80,-67,c2_s4
-84,-80,-67,c2_s4
-85,-79,-67,c2_s4
-84,-81,-67,c2_s4
-84,-80,-67,c2_s4
-85,-80,-67,c2_s4
-85,-79,-67,c2_s4
-84,-79,-67,c2_s4
-84,-79,-67,c2_s4
-84,-80,-67,c2_s4
-84,-80,-67,c2_s4
-83,-80,-67,c2_s4
-85,-79,-67,c2_s4
-84,-80,-67,c2_s4
-83,-80,-67,c2_s4
-85,-80,-67,c2_s4
-84,-80,-67,c2_s4
-84,-80,-67,c2_s4
-84,-80,-67,c2_s4
-84,-79,-67,c2_s4
-85,-80,-67,c2_s4
-84,-79,-67,c2_s4
-84,-80,-67,c2_s4
-84,-79,-67,c2_s4
-85,-79,-67,c2_s4
-83,-79,-67,c2_s4
-84,-79,-67,c2_s4
-84,-79,-67,c2_s4
-83,-81,-67,c2_s4
-84,-79,-67,c2_s4
-83,-80,-67,c2_s4
-85,-81,-67,c2_s4
-85,-79,-67,c2_s4
-84,-80,-67,c2_s4
-85,-80,-67,c2_s4
-85,-80,-67,c2_s4
-84,-80,-67,c2_s4
-86,-79,-67,c2_s4
-89,-82,-77,c2_s4
-88,-81,-75,c2_s4
-91,-82,-77,c2_s4
-88,-82,-77,c2_s4
-88,-81,-77,c2_s4
-88,-81,-76,c2_s4
-88,-81,-76,c2_s4
-89,-82,-77,c2_s4
-88,-81,-77,c2_s4
-91,-81,-76,c2_s4
-88,-82,-76,c2_s4
-89,-82,-77,c2_s4
-88,-81,-76,c2_s4
-90,-81,-76,c2_s4
-90,-80,-77,c2_s4
-90,-82,-76,c2_s4
-89,-81,-77,c2_s4
-90,-81,-77,c2_s4
-88,-80,-77,c2_s4
-86,-81,-77,c2_s4
-88,-82,-76,c2_s4
-90,-81,-77,c2_s4
-88,-82,-77,c2_s4
-88,-82,-77,c2_s4
-87,-81,-77,c2_s4
-88,-80,-77,c2_s4
-86,-82,-77,c2_s4
-89,-81,-76,c2_s4
-89,-80,-77,c2_s4
-88,-81,-77,c2_s4
-89,-82,-76,c2_s4
-91,-83,-77,c2_s4
-88,-82,-77,c2_s4
-89,-81,-77,c2_s4
-88,-81,-77,c2_s4
-91,-81,-77,c2_s4
-88,-81,-77,c2_s4
-89,-82,-77,c2_s4
-89,-81,-77,c2_s4
-89,-82,-77,c2_s4
-88,-81,-77,c2_s4
-89,-82,-76,c2_s4
-90,-83,-77,c2_s4
-88,-81,-77,c2_s4
-88,-81,-77,c2_s4
-88,-82,-78,c2_s4
-88,-82,-77,c2_s4
-88,-82,-77,c2_s4
-90,-82,-77,c2_s4
-89,-82,-77,c2_s4
-88,-82,-77,c2_s4
-87,-82,-77,c2_s4
-87,-82,-76,c2_s4
-88,-82,-77,c2_s4
-88,-81,-78,c2_s4
-87,-81,-75,c2_s4
-89,-82,-77,c2_s4
-91,-83,-78,c2_s4
-88,-82,-77,c2_s4
-88,-82,-77,c2_s4
-88,-81,-77,c2_s4
-89,-82,-78,c2_s4
-88,-83,-76,c2_s4
-89,-81,-77,c2_s4
-90,-81,-77,c2_s4
-89,-81,-76,c2_s4
-88,-82,-77,c2_s4
-89,-82,-76,c2_s4
-91,-80,-76,c2_s4
-89,-82,-78,c2_s4
-89,-82,-75,c2_s4
-89,-81,-77,c2_s4
-87,-82,-77,c2_s4
-87,-82,-76,c2_s4
-91,-82,-77,c2_s4
-88,-82,-76,c2_s4
-89,-82,-76,c2_s4
-88,-81,-77,c2_s4
-88,-81,-76,c2_s4
-88,-82,-77,c2_s4
-87,-81,-77,c2_s4
-88,-81,-77,c2_s4
-90,-81,-77,c2_s4
-90,-82,-77,c2_s4
-87,-82,-75,c2_s4
-88,-81,-77,c2_s4
-88,-81,-76,c2_s4
-90,-82,-75,c2_s4
-90,-82,-77,c2_s4
-88,-82,-77,c2_s4
-90,-81,-76,c2_s4
-90,-83,-77,c2_s4
-89,-82,-77,c2_s4
-89,-81,-76,c2_s4
-90,-81,-77,c2_s4
-88,-80,-77,c2_s4
-88,-83,-77,c2_s4
-88,-82,-76,c2_s4
-89,-82,-77,c2_s4
-88,-83,-77,c2_s4
-83,-75,-79,c2_s4
-83,-75,-80,c2_s4
-83,-77,-80,c2_s4
-83,-75,-79,c2_s4
-83,-75,-81,c2_s4
-82,-75,-78,c2_s4
-82,-75,-79,c2_s4
-82,-75,-79,c2_s4
-83,-76,-79,c2_s4
-83,-75,-79,c2_s4
-82,-76,-80,c2_s4
-83,-76,-80,c2_s4
-83,-75,-78,c2_s4
-82,-76,-80,c2_s4
-84,-76,-79,c2_s4
-82,-76,-80,c2_s4
-83,-76,-79,c2_s4
-82,-76,-80,c2_s4
-83,-75,-80,c2_s4
-83,-76,-78,c2_s4
-83,-76,-80,c2_s4
-83,-76,-80,c2_s4
-82,-75,-79,c2_s4
-83,-76,-80,c2_s4
-83,-76,-78,c2_s4
-82,-76,-78,c2_s4
-84,-75,-78,c2_s4
-84,-75,-78,c2_s4
-83,-75,-78,c2_s4
-84,-75,-79,c2_s4
-84,-76,-81,c2_s4
-83,-75,-81,c2_s4
-83,-74,-79,c2_s4
-83,-74,-79,c2_s4
-84,-74,-80,c2_s4
-84,-75,-78,c2_s4
-83,-75,-79,c2_s4
-83,-75,-79,c2_s4
-84,-75,-79,c2_s4
-84,-76,-80,c2_s4
-83,-76,-81,c2_s4
-85,-74,-79,c2_s4
-83,-76,-81,c2_s4
-84,-74,-81,c2_s4
-84,-74,-79,c2_s4
-84,-76,-79,c2_s4
-84,-75,-81,c2_s4
-84,-75,-79,c2_s4
-84,-76,-80,c2_s4
-84,-75,-79,c2_s4
-84,-76,-78,c2_s4
-84,-74,-79,c2_s4
-84,-76,-79,c2_s4
-84,-74,-79,c2_s4
-85,-77,-79,c2_s4
-84,-75,-80,c2_s4
-83,-74,-79,c2_s4
-84,-76,-79,c2_s4
-84,-75,-81,c2_s4
-84,-75,-79,c2_s4
-83,-74,-79,c2_s4
-84,-75,-80,c2_s4
-84,-74,-79,c2_s4
-82,-76,-78,c2_s4
-83,-74,-80,c2_s4
-83,-75,-79,c2_s4
-84,-74,-81,c2_s4
-83,-76,-79,c2_s4
-84,-75,-80,c2_s4
-84,-76,-80,c2_s4
-85,-76,-79,c2_s4
-85,-76,-80,c2_s4
-82,-76,-79,c2_s4
-84,-75,-80,c2_s4
-83,-75,-79,c2_s4
-84,-75,-79,c2_s4
-83,-76,-79,c2_s4
-84,-76,-80,c2_s4
-84,-76,-80,c2_s4
-83,-75,-81,c2_s4
-84,-75,-81,c2_s4
-84,-75,-81,c2_s4
-83,-75,-80,c2_s4
-84,-74,-80,c2_s4
-83,-74,-80,c2_s4
-84,-74,-81,c2_s4
-84,-75,-79,c2_s4
-84,-75,-81,c2_s4
-84,-75,-79,c2_s4
-84,-75,-80,c2_s4
-83,-77,-79,c2_s4
-85,-75,-80,c2_s4
-84,-75,-78,c2_s4
-84,-75,-80,c2_s4
-83,-75,-79,c2_s4
-84,-75,-79,c2_s4
-85,-75,-80,c2_s4
-84,-74,-80,c2_s4
-84,-75,-79,c2_s4
-84,-75,-81,c2_s4
